id,job_title,rating,company_name,location,headquarters,size,founded,type_of_ownership,industry,sector,revenue,competitors,hourly,employer_provided,lower_salary,upper_salary,job_location,age,python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,degree,City,State,estimated_revenue,avg_salary
455,Staff Scientist-Downstream Process Development,2.7,Advanced Bioscience Laboratories,"Rockville, MD","Rockville, Md",201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),Unknown,0,0,49000,113000,MD,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,Rockville,Md,500000.0,81000.0
456,Med Tech/Lab Scientist- South Coastal Lab,3.6,Beebe Healthcare,"Millville, DE","Lewes, De",1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),Unknown,1,0,43000,70000,DE,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Millville,De,500000.0,56500.0
458,Scientist - Analytical Services,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,65000,134000,NC,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Winston-Salem,Nc,500000.0,99500.0
459,Associate Data Analyst- Graduate Development Program,3.3,National Interstate,"Richfield, OH","Richfield, Oh",501 - 1000,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),Unknown,0,0,32000,59000,OH,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Richfield,Oh,500000.0,45500.0
461,Sr. Data Engineer,4.5,Moser Consulting,"Indianapolis, IN","Indianapolis, In",51 - 200,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),Unknown,0,0,87000,158000,IN,25.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,Data Engineer,Sr,Unknown,Indianapolis,In,500000.0,122500.0
462,Senior Insurance Data Scientist,3.9,Transunion,"Chicago, IL","Chicago, Il",5001 - 10000,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),Unknown,0,0,107000,173000,IL,53.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Chicago,Il,500000.0,140000.0
463,Senior Data Science Systems Engineer,3.2,Mitre,"Hampton, VA","Bedford, Ma",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,56000,99000,VA,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,P,Hampton,Va,500000.0,77500.0
464,Environmental Engineer/Scientist,3.3,Mcphail Associates,"Cambridge, MA","Cambridge, Ma",Jan-50,1976,Company - Private,Construction,"Construction, Repair & Maintenance",Unknown / Non-Applicable,Unknown,1,1,52000,58000,MA,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Cambridge,Ma,500000.0,55000.0
466,Senior Scientist - Regulatory Submissions,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,80000,155000,NC,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,M,Winston-Salem,Nc,500000.0,117500.0
467,Scientist - Biomarker And Flow Cytometry,2.4,Crown Bioscience,"San Diego, CA","San Diego, Ca",501 - 1000,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),Unknown,0,0,43000,98000,CA,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,M,San Diego,Ca,500000.0,70500.0
468,Revenue Analytics Manager,4.8,Hover,"San Francisco, CA","San Francisco, Ca",51 - 200,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Unknown,0,0,45000,78000,CA,10.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist Project Manager,Other,Unknown,San Francisco,Ca,500000.0,61500.0
469,"Associate Scientist, Lc/Ms Biologics",2.9,Q2 Solutions,"Ithaca, NY","Morrisville, Nc",1001 - 5000,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,44000,96000,NY,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Ithaca,Ny,500000.0,70000.0
470,Sr. Scientist Method Development,2.9,Q2 Solutions,"Marietta, GA","Morrisville, Nc",1001 - 5000,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,50000,110000,GA,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,Unknown,Marietta,Ga,500000.0,80000.0
471,It - Data Engineer Ii,3.4,Arbella Insurance,"Quincy, MA","Quincy, Ma",1001 - 5000,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),Unknown,0,0,61000,119000,MA,33.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Quincy,Ma,500000.0,90000.0
472,"Research Scientist, Immunology - Cancer Biology",3.7,Kronos Bio,"Cambridge, MA","San Mateo, Ca",Unknown,1992,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,Unknown,0,1,100000,140000,MA,29.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,Cambridge,Ma,500000.0,120000.0
473,"Project Scientist - Auton Lab, Robotics Institute",2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, Pa",501 - 1000,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,0,56000,91000,PA,37.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,P,Pittsburgh,Pa,500000.0,73500.0
476,Data Scientist,3.8,Zimmerman Advertising,"Fort Lauderdale, FL","Fort Lauderdale, Fl",501 - 1000,1984,Subsidiary Or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,0,68000,114000,FL,37.0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Other,Unknown,Fort Lauderdale,Fl,500000.0,91000.0
477,Data Scientist,5.0,Bpa Services,"Washington, DC","Alexandria, Va",Unknown,1992,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,Unknown,0,1,150000,160000,DC,29.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Washington,Dc,500000.0,155000.0
479,"Enterprise Architect, Data",3.6,Massmutual,"Boston, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,101000,158000,MA,170.0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,"Enterprise Architect, Data",Other,Unknown,Boston,Ma,500000.0,129500.0
482,"Senior Manager, Epidemiologic Data Scientist",4.0,Pfizer,"New York, NY","New York, Ny",10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Unknown,0,0,125000,210000,NY,172.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,New York,Ny,500000.0,167500.0
483,Corporate Risk Data Analyst (Sql_ Based) - Milwaukee Or,3.8,Associated Banc-Corp,"Green Bay, WI","Green Bay, Wi",1001 - 5000,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),"Wells Fargo, BMO Harris Bank, U.S. Bank",0,0,43000,77000,WI,151.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Green Bay,Wi,500000.0,60000.0
485,Lead Data Scientist,3.9,Zest Ai,"Burbank, CA","Burbank, Ca",51 - 200,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),Unknown,0,0,139000,221000,CA,12.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Burbank,Ca,500000.0,180000.0
486,"Marketing Data Analyst, May 2020 Undergrad",3.8,Fareportal,"New York, NY","New York, Ny",1001 - 5000,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,44000,86000,NY,19.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,New York,Ny,500000.0,65000.0
487,Senior Data Engineer,4.3,Genesys,"Durham, NC","Daly City, Ca",5001 - 10000,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),"Avaya, Five9, Salesforce",0,0,78000,147000,NC,31.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Data Engineer,Sr,Unknown,Durham,Nc,500000.0,112500.0
488,Senior Data Analyst,1.9,Moda Operandi,"New York, NY","New York, Ny",201 - 500,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),"YOOX NET-A-PORTER GROUP, Farfetch, MATCHESFASHION",0,0,65000,110000,NY,11.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Analyst,Sr,Unknown,New York,Ny,500000.0,87500.0
489,Data Modeler - Data Solutions Engineer,3.3,Liberty Mutual Insurance,"Indianapolis, IN","Boston, Ma",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,37000,66000,IN,109.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Data Modeler,Other,M,Indianapolis,In,500000.0,51500.0
490,Associate Environmental Scientist - Wildlife Biologist,4.7,Qk,"Clovis, CA","Visalia, Ca",51 - 200,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),Unknown,0,0,38000,64000,CA,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Clovis,Ca,500000.0,51000.0
491,"Associate, Data Science, Internal Audit",3.1,Santander,"Boston, MA","Madrid, Spain",10000+,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),Unknown,0,0,43000,82000,MA,165.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Boston,Ma,500000.0,62500.0
492,Sr Data Engineer (Sr Bi Developer),3.4,Tivity Health,"Chandler, AZ","Franklin, Tn",501 - 1000,1981,Company - Public,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,Unknown,0,0,90000,110000,AZ,40.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Sr,Unknown,Chandler,Az,500000.0,100000.0
493,Data Engineer,4.4,Brmi,"Chantilly, VA","Washington, Dc",51 - 200,2004,Company - Private,It Services,Information Technology,Unknown / Non-Applicable,Unknown,0,0,61000,109000,VA,17.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Other,Unknown,Chantilly,Va,500000.0,85000.0
494,Senior Lidar Data Scientist,3.9,Luminar Technologies,"Orlando, FL","Orlando, Fl",201 - 500,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Unknown,0,0,93000,151000,FL,9.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Sr,M,Orlando,Fl,500000.0,122000.0
495,Salesforce Analytics Consultant,3.9,"Emtec, Inc.","Chicago, IL","Jacksonville, Fl",501 - 1000,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Unknown,0,0,52000,81000,IL,26.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Data Analitics,Other,M,Chicago,Il,500000.0,66500.0
496,"Technology-Minded, Data Professional Opportunities",4.7,Veterans United Home Loans,"Columbia, MO","Columbia, Mo",1001 - 5000,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,Unknown,0,0,40000,101000,MO,19.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,"Technology-Minded, Data Professional Opportunities",Other,Unknown,Columbia,Mo,500000.0,70500.0
497,Senior Data Engineer,4.7,Praetorian,"Austin, TX","Austin, Tx",51 - 200,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),Unknown,0,0,97000,180000,TX,11.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Data Engineer,Sr,Unknown,Austin,Tx,500000.0,138500.0
498,Managing Data Scientist/Ml Engineer,3.4,Pa Consulting,"Boston, MA","London, United Kingdom",1001 - 5000,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"McKinsey & Company, Accenture, Deloitte",0,0,81000,134000,MA,78.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,Data Scientist,Other,Unknown,Boston,Ma,500000.0,107500.0
499,"Scientist, Pharmacometrics",3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, Ma",501 - 1000,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),Unknown,0,0,84000,157000,MA,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,M,Cambridge,Ma,500000.0,120500.0
500,Staff Scientist- Upstream Pd,2.7,Advanced Bioscience Laboratories,"Rockville, MD","Rockville, Md",201 - 500,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),Unknown,0,0,49000,113000,MD,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Rockville,Md,500000.0,81000.0
501,Scientist Manufacturing Pharma - Kentucky Bioprocessing,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,68000,139000,KY,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Owensboro,Ky,500000.0,103500.0
502,Sr. Data Engineer,3.4,Echo Global Logistics,"Chicago, IL","Chicago, Il",1001 - 5000,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),"C.H. Robinson, Total Quality Logistics, Coyote Logistics",0,0,75000,140000,IL,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,Chicago,Il,500000.0,107500.0
505,Lead Big Data Engineer,4.0,Glassdoor,"San Francisco, CA","Mill Valley, Ca",1001 - 5000,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Indeed, LinkedIn",0,0,121000,203000,CA,14.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,162000.0
506,Product Engineer – Spatial Data Science And Statistical Analysis,3.5,Esri,"Redlands, CA","Redlands, Ca",1001 - 5000,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),Pitney Bowes,0,0,52000,85000,CA,52.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Data Scientist,Other,M,Redlands,Ca,500000.0,68500.0
507,Sr Software Engineer (Data Scientist),3.4,Assurant,"Westlake, OH","New York, Ny",10000+,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"Asurion, SquareTrade, National General Insurance",0,0,81000,140000,OH,43.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Westlake,Oh,500000.0,110500.0
508,College Hire - Data Scientist - Open To December 2019 Graduates,3.7,Caterpillar,"Peoria, IL","Deerfield, Il",10000+,1925,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),"John Deere, Komatsu, CNH Industrial",0,0,63000,99000,IL,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Other,Unknown,Peoria,Il,500000.0,81000.0
509,Senior Data Scientist,4.3,Equity Residential,"Chicago, IL","Chicago, Il",1001 - 5000,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),"UDR, AvalonBay Communities, Essex Property Trust",0,0,110000,150000,IL,28.0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,Data Scientist,Sr,M,Chicago,Il,500000.0,130000.0
510,Sr. Data Engineer (Etl Developer),3.7,F&G,"Des Moines, IA","Des Moines, Ia",201 - 500,1992,Subsidiary Or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),Unknown,0,0,83000,148000,IA,29.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Engineer,Sr,Unknown,Des Moines,Ia,500000.0,115500.0
512,Senior Data Scientist Artificial Intelligence,3.8,Pnnl,"Richland, WA","Richland, Wa",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,60000,101000,WA,56.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Sr,M,Richland,Wa,500000.0,80500.0
516,Analytics - Business Assurance Data Analyst,4.6,Greatamerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, Ia",501 - 1000,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),Unknown,0,0,31000,55000,IA,29.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Other,Unknown,Cedar Rapids,Ia,500000.0,43000.0
517,"Associate Director/Director, Safety Scientist",4.4,Acceleron Pharma,"Cambridge, MA","Cambridge, Ma",201 - 500,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Unknown,0,0,102000,178000,MA,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Director,Other,P,Cambridge,Ma,500000.0,140000.0
518,"Senior Scientist, Cell Pharmacology/Assay Development",3.7,Kronos Bio,"Cambridge, MA","San Mateo, Ca",Unknown,1992,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,Unknown,0,1,110000,130000,MA,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Cambridge,Ma,500000.0,120000.0
519,Data Analyst Senior,3.0,Amerihealth Caritas,"Philadelphia, PA","Philadelphia, Pa",5001 - 10000,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),"UnitedHealth Group, Molina Healthcare, Centene",0,0,48000,85000,PA,38.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,Analyst,Sr,M,Philadelphia,Pa,500000.0,66500.0
520,Lead Data Engineer (Python),4.7,Strategic Employment Partners,"San Francisco, CA","Los Angeles, Ca",51 - 200,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,0,0,66000,123000,CA,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,94500.0
521,Senior Data Scientist 4 Artificial Intelligence,3.8,Pnnl,"Seattle, WA","Richland, Wa",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,92000,146000,WA,56.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Sr,M,Seattle,Wa,500000.0,119000.0
522,Medical Lab Scientist - Mlt,3.2,Catholic Health Initiatives,"Omaha, NE","Englewood, Co",10000+,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Dignity Health, Trinity Health",1,0,43000,60000,NE,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Other,Unknown,Omaha,Ne,500000.0,51500.0
523,"Senior Operations Data Analyst, Call Center Operations",2.7,Fleetcor,"Nashville, TN","Peachtree Corners, Ga",5001 - 10000,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),Unknown,1,0,20000,35000,TN,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Analyst,Sr,Unknown,Nashville,Tn,500000.0,27500.0
524,"Director Ii, Data Science - Grs Predictive Analytics",3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, Ma",10000+,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,150000,239000,IL,109.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,P,Chicago,Il,500000.0,194500.0
525,Research Computer Scientist - Research Engineer - Sr. Computer Scientist - Software Development,3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, Tx",1001 - 5000,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Los Alamos National Laboratory, Battelle, SRI International",0,0,52000,91000,TX,74.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,Unknown,San Antonio,Tx,500000.0,71500.0
526,Geospatial Software Developer And Data Scientist,3.7,Applied Research Laboratories,"Austin, TX","Austin, Tx",501 - 1000,1992,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,Unknown,0,0,82000,129000,TX,29.0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,Austin,Tx,500000.0,105500.0
528,Senior Scientist - Toxicologist - Product Integrity (Stewardship),3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,47000,101000,NC,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,M,Winston-Salem,Nc,500000.0,74000.0
530,Systems Engineer Ii - Data Analyst,3.7,Raytheon,"Huntsville, AL","Waltham, Ma",10000+,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Unknown,0,0,49000,76000,AL,99.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Analyst,Other,Unknown,Huntsville,Al,500000.0,62500.0
532,Senior Research Analytical Scientist-Non-Targeted Analysis,4.3,Rti International,"Durham, NC","Research Triangle Park, Nc",1001 - 5000,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),"Westat, Abt Associates, Chemonics International",0,0,43000,88000,NC,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,P,Durham,Nc,500000.0,65500.0
533,Director Data Science,3.6,Tranzact,"Fort Lee, NJ","Fort Lee, Nj",1001 - 5000,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,Unknown,0,0,124000,199000,NJ,32.0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,Data Scientist,Other,Unknown,Fort Lee,Nj,500000.0,161500.0
534,Sr Data Analyst - It,2.1,United Biosource,"Blue Bell, PA","Blue Bell, Pa",1001 - 5000,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Covance, ICON",0,0,52000,93000,PA,18.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Analyst,Sr,Unknown,Blue Bell,Pa,500000.0,72500.0
535,Senior Data Engineer,3.9,Figure Eight,"San Francisco, CA","San Francisco, Ca",51 - 200,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),Unknown,0,0,97000,181000,CA,13.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,139000.0
537,Senior Data Engineer,3.9,Tapjoy,"San Francisco, CA","San Francisco, Ca",201 - 500,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,100000,173000,CA,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Sr,Unknown,San Francisco,Ca,500000.0,136500.0
538,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,3.8,Fareportal,"New York, NY","New York, Ny",1001 - 5000,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),"Expedia Group, Orbitz Worldwide, Priceline.com",0,0,53000,96000,NY,19.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,New York,Ny,500000.0,74500.0
539,Senior Scientist - Biostatistician,3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, Nc",5001 - 10000,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),Unknown,0,0,65000,96000,NC,146.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Sr,M,Winston-Salem,Nc,500000.0,80500.0
540,Data Scientist,3.5,Sartorius,"Albuquerque, NM","Gottingen, Germany",5001 - 10000,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),Unknown,0,0,56000,95000,NM,151.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,M,Albuquerque,Nm,500000.0,75500.0
541,Data Scientist,4.7,1904Labs,"Saint Louis, MO","Saint Louis, Mo",51 - 200,2016,Company - Private,It Services,Information Technology,Unknown / Non-Applicable,"Slalom, Daugherty Business Solutions",0,0,111000,176000,MO,5.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,Data Scientist,Other,Unknown,Saint Louis,Mo,500000.0,143500.0
542,Data Scientist,5.0,Royce Geospatial,"Springfield, VA","Arlington, Va",51 - 200,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),Unknown,0,0,75000,127000,VA,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Springfield,Va,500000.0,101000.0
543,Data Engineer,3.6,Massmutual,"Springfield, MA","Springfield, Ma",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),Unknown,0,0,65000,119000,MA,170.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Other,Unknown,Springfield,Ma,500000.0,92000.0
544,Computational Chemist/Data Scientist,3.8,Pnnl,"Richland, WA","Richland, Wa",1001 - 5000,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",0,0,56000,97000,WA,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,P,Richland,Wa,500000.0,76500.0
545,Principal Data Scientist (Computational Chemistry),4.7,Recursion Pharmaceuticals,"Salt Lake City, UT","Salt Lake City, Ut",51 - 200,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),Unknown,0,0,108000,173000,UT,8.0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,Data Scientist,Sr,Unknown,Salt Lake City,Ut,500000.0,140500.0
546,Data Scientist,3.6,Citi,"Jersey City, NJ","New York, Ny",10000+,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,0,0,94000,139000,NJ,209.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Other,Unknown,Jersey City,Nj,500000.0,116500.0
